blueWardsPlaced;blueFirstBlood;blueKills;blueDeaths;blueAssists;blueEliteMonsters;blueDragons;blueHeralds;blueTowersDestroyed;blueTotalGold;blueAvgLevel;blueTotalMinionsKilled;blueGoldDiff;redWardsPlaced;redFirstBlood;redKills;redDeaths;redAssists;redEliteMonsters;redDragons;redHeralds;redTowersDestroyed;redTotalGold;redAvgLevel;redTotalMinionsKilled;redGoldDiff;blueWins
12;0;6;10;7;0;0;0;0;16186;6.6;207;-2072;15;1;10;6;10;2;1;1;0;18258;7.0;211;2072;0
12;0;4;4;7;0;0;0;0;16538;6.8;253;239;51;1;4;4;6;2;1;1;0;16299;7.2;243;-239;0
14;0;4;8;6;0;0;0;0;14291;6.8;178;-3378;14;1;8;4;10;1;1;0;0;17669;7.2;233;3378;0
15;1;4;6;7;0;0;0;0;15399;7.0;217;-1589;18;0;6;4;11;1;1;0;0;16988;7.0;210;1589;0
15;0;2;10;1;1;0;1;0;13726;6.2;184;-4474;16;1;10;2;8;1;1;0;0;18200;7.6;236;4474;0
16;0;9;10;9;0;0;0;0;17776;6.8;211;90;15;1;10;9;10;0;0;0;0;17686;6.8;203;-90;1
13;1;12;10;10;1;1;0;0;18913;7.2;183;1051;13;0;10;12;7;0;0;0;0;17862;7.2;209;-1051;1
14;1;11;3;12;1;1;0;0;17317;7.0;226;2022;122;0;3;11;2;0;0;0;0;15295;6.8;242;-2022;1
79;1;8;6;7;0;0;0;0;17809;7.0;238;2278;15;0;6;8;8;0;0;0;0;15531;6.4;189;-2278;0
15;1;7;1;6;1;1;0;0;16474;7.0;225;2402;10;0;1;7;1;0;0;0;0;14072;6.4;206;-2402;1
17;0;10;11;7;0;0;0;0;16915;7.0;214;-1716;10;1;11;10;11;2;1;1;0;18631;7.6;238;1716;1
15;0;3;3;2;1;1;0;0;14964;7.0;235;-973;48;1;3;3;1;0;0;0;0;15937;7.2;251;973;0
14;0;13;7;11;0;0;0;0;19253;7.2;212;3044;11;1;7;13;5;1;1;0;0;16209;7.2;212;-3044;1
18;0;2;9;3;0;0;0;0;14797;6.8;213;-4265;14;1;9;2;7;2;1;1;1;19062;7.2;244;4265;0
14;0;9;8;8;0;0;0;0;17642;7.2;227;1794;16;1;8;9;3;0;0;0;0;15848;6.4;179;-1794;1
19;0;3;8;4;0;0;0;0;14462;6.4;210;-2247;91;1;8;3;7;1;1;0;0;16709;6.8;213;2247;0
17;0;10;10;3;0;0;0;0;16993;7.2;195;-1019;29;1;10;10;10;0;0;0;0;18012;7.2;202;1019;1
35;0;3;9;0;0;0;0;0;14149;6.6;189;-3960;12;1;9;3;9;0;0;0;0;18109;7.2;220;3960;0
16;1;10;5;8;1;1;0;0;18633;6.8;231;4235;15;0;5;10;4;0;0;0;0;14398;6.2;164;-4235;1
14;0;8;8;5;1;1;0;0;17421;7.4;244;-108;14;1;8;8;9;0;0;0;0;17529;7.0;212;108;1
14;0;1;4;0;1;0;1;0;14112;6.8;202;-1309;18;1;4;1;7;1;1;0;0;15421;6.6;205;1309;0
11;1;10;4;10;0;0;0;1;19095;7.2;219;2999;12;0;4;10;2;0;0;0;0;16096;6.6;204;-2999;0
16;0;8;5;7;1;1;0;0;16770;7.4;212;402;18;1;5;8;6;0;0;0;0;16368;6.8;222;-402;1
41;0;8;7;9;0;0;0;0;17430;6.8;210;421;16;1;7;8;7;1;1;0;0;17009;7.0;216;-421;0
12;0;5;6;9;1;1;0;0;15011;6.4;173;-1071;19;1;6;5;3;0;0;0;0;16082;6.6;226;1071;0
14;0;0;11;0;1;0;1;0;13475;6.2;206;-5840;16;1;11;0;16;1;1;0;0;19315;7.0;262;5840;0
16;0;2;3;1;0;0;0;0;13581;7.0;201;-1885;25;1;3;2;5;1;1;0;0;15466;7.2;246;1885;0
15;1;10;7;11;2;1;1;0;16743;6.6;189;52;14;0;7;10;5;0;0;0;0;16691;6.8;208;-52;1
14;1;5;6;5;1;1;0;0;16331;7.0;231;-377;21;0;6;5;7;0;0;0;0;16708;7.2;229;377;1
18;0;7;6;10;1;0;1;0;15948;6.6;185;-361;19;1;6;7;7;0;0;0;0;16309;6.8;196;361;0
18;1;9;3;6;2;1;1;0;19155;7.6;251;4526;14;0;3;9;3;0;0;0;0;14629;7.0;192;-4526;1
26;1;6;6;7;1;0;1;1;17312;6.6;209;1139;17;0;6;6;8;1;1;0;0;16173;6.8;208;-1139;1
17;1;7;3;8;0;0;0;0;16990;6.8;187;2565;14;0;3;7;2;0;0;0;0;14425;6.4;212;-2565;1
22;0;12;7;14;1;1;0;0;17785;7.0;183;376;139;1;7;12;7;0;0;0;0;17409;6.8;207;-376;1
15;1;4;8;0;0;0;0;0;15704;6.6;210;-322;13;0;8;4;14;0;0;0;0;16026;7.0;179;322;0
14;0;4;4;4;1;1;0;0;17055;7.2;228;1400;14;1;4;4;3;0;0;0;0;15655;7.2;235;-1400;1
16;1;10;6;11;1;1;0;0;17538;7.0;219;34;16;0;6;10;6;0;0;0;0;17504;7.2;225;-34;0
18;1;4;5;7;0;0;0;0;15340;6.6;213;-885;18;0;5;4;5;2;1;1;0;16225;7.2;240;885;1
15;0;6;10;4;0;0;0;0;15679;6.4;188;-3209;16;1;10;6;8;0;0;0;0;18888;7.2;233;3209;0
39;0;7;7;9;0;0;0;0;16391;7.0;209;129;35;1;7;7;5;1;1;0;0;16262;6.6;199;-129;1
13;0;12;8;15;1;1;0;0;19362;7.2;221;870;38;1;8;12;8;1;0;1;1;18492;7.0;216;-870;1
17;0;1;4;1;0;0;0;0;14049;6.6;194;-2798;48;1;4;1;5;2;1;1;0;16847;7.4;248;2798;0
12;0;12;9;9;1;1;0;0;17905;7.2;195;482;91;1;9;12;10;0;0;0;0;17423;7.0;159;-482;1
17;0;7;4;6;1;1;0;0;17329;7.4;239;1257;14;1;4;7;3;0;0;0;0;16072;7.2;242;-1257;1
20;0;7;10;11;0;0;0;0;16699;7.0;195;-967;20;1;10;7;8;0;0;0;0;17666;7.2;208;967;0
8;1;7;10;7;1;0;1;1;16859;7.0;198;-2416;12;0;10;7;12;1;1;0;1;19275;7.4;221;2416;0
35;0;4;6;7;0;0;0;0;14800;7.0;207;-1808;17;1;6;4;9;1;1;0;0;16608;7.2;231;1808;0
16;1;5;4;5;0;0;0;0;15452;6.6;195;926;17;0;4;5;4;1;1;0;0;14526;6.8;186;-926;1
16;0;7;3;6;1;1;0;0;16981;7.2;232;1621;13;1;3;7;4;0;0;0;0;15360;6.8;236;-1621;0
18;1;5;1;5;0;0;0;0;15735;7.0;219;1558;17;0;1;5;1;1;0;1;0;14177;6.6;202;-1558;1
40;0;3;4;3;1;1;0;0;15458;7.2;219;98;16;1;4;3;2;0;0;0;0;15360;7.0;240;-98;1
17;1;9;5;10;0;0;0;0;16515;6.6;198;1547;16;0;5;9;4;1;1;0;0;14968;6.4;193;-1547;0
22;1;5;11;4;0;0;0;0;16275;6.8;221;-2001;37;0;11;5;13;1;1;0;0;18276;7.2;193;2001;0
18;0;5;7;6;0;0;0;0;16150;6.8;207;-1166;17;1;7;5;12;1;1;0;0;17316;7.0;218;1166;1
10;0;9;9;6;2;1;1;0;17913;6.8;217;785;40;1;9;9;15;0;0;0;0;17128;6.8;191;-785;1
78;0;3;7;3;0;0;0;0;15623;7.0;224;-1160;16;1;7;3;13;1;1;0;0;16783;7.2;194;1160;0
12;0;6;2;9;1;1;0;0;16405;7.2;233;1410;12;1;2;6;3;0;0;0;0;14995;6.6;235;-1410;1
16;0;6;5;3;1;1;0;0;16912;7.0;253;750;17;1;5;6;3;0;0;0;0;16162;7.0;233;-750;1
24;1;5;2;5;1;1;0;0;17092;7.2;242;2788;17;0;2;5;2;0;0;0;0;14304;6.8;215;-2788;1
15;1;6;5;5;1;1;0;0;17056;7.2;234;739;14;0;5;6;6;0;0;0;0;16317;6.8;231;-739;1
133;0;4;5;2;0;0;0;0;15039;6.8;221;-960;15;1;5;4;2;1;1;0;0;15999;7.0;232;960;1
10;1;10;5;8;0;0;0;0;17465;6.8;218;1428;42;0;5;10;9;1;1;0;0;16037;6.8;222;-1428;1
40;1;10;7;16;2;1;1;0;18989;7.2;201;2545;40;0;7;10;11;0;0;0;0;16444;7.0;212;-2545;1
14;1;4;7;4;0;0;0;0;14663;6.6;242;-2405;13;0;7;4;5;1;1;0;0;17068;7.2;235;2405;0
16;0;3;6;4;1;1;0;0;15208;6.8;224;-1318;18;1;6;3;12;1;0;1;0;16526;7.0;211;1318;1
21;1;9;9;11;1;1;0;0;18036;6.8;213;-1501;37;0;9;9;10;1;0;1;0;19537;7.6;221;1501;0
22;1;8;8;10;2;1;1;0;17875;7.2;205;984;21;0;8;8;8;0;0;0;0;16891;7.0;227;-984;0
14;1;5;10;4;0;0;0;0;15985;6.8;223;-974;13;0;10;5;11;1;1;0;0;16959;7.2;188;974;0
49;1;6;7;10;1;1;0;1;17035;6.6;187;1385;191;0;7;6;6;1;0;1;0;15650;6.6;179;-1385;0
15;1;7;3;8;0;0;0;0;17602;6.8;254;2956;20;0;3;7;4;0;0;0;0;14646;6.4;205;-2956;1
18;0;5;8;10;0;0;0;0;15979;6.8;195;-583;14;1;8;5;9;1;1;0;0;16562;6.6;200;583;0
41;1;9;5;9;0;0;0;0;18287;7.2;242;2845;16;0;5;9;6;0;0;0;0;15442;6.6;233;-2845;0
16;0;5;12;8;0;0;0;0;14888;6.4;153;-5010;20;1;12;5;10;1;1;0;0;19898;7.6;218;5010;0
16;0;3;5;3;1;1;0;0;16040;7.0;248;-877;14;1;5;3;6;0;0;0;0;16917;7.2;264;877;1
39;1;4;0;6;1;1;0;0;15388;6.8;220;365;18;0;0;4;0;0;0;0;0;15023;6.8;252;-365;1
15;0;7;6;7;0;0;0;0;16726;7.0;217;278;42;1;6;7;5;1;1;0;0;16448;7.0;206;-278;0
90;0;6;7;6;1;1;0;0;17242;7.0;230;1291;18;1;7;6;8;0;0;0;0;15951;6.6;171;-1291;1
14;1;7;5;11;1;1;0;0;17650;7.0;243;2518;14;0;5;7;8;0;0;0;0;15132;6.6;196;-2518;1
34;0;10;6;8;0;0;0;0;17335;7.4;208;364;16;1;6;10;6;0;0;0;0;16971;7.0;218;-364;0
16;1;7;8;7;1;1;0;0;16938;7.0;222;206;14;0;8;7;6;0;0;0;0;16732;7.0;215;-206;0
17;1;3;10;2;0;0;0;0;13655;6.4;179;-5221;13;0;10;3;12;1;1;0;0;18876;7.6;239;5221;0
16;0;6;7;4;1;0;1;0;16823;7.0;213;151;19;1;7;6;8;1;1;0;0;16672;6.8;226;-151;1
19;1;4;3;2;1;1;0;0;15834;7.0;258;782;19;0;3;4;3;0;0;0;0;15052;6.6;238;-782;1
19;0;2;8;2;1;0;1;0;14970;6.8;235;-2366;21;1;8;2;14;0;0;0;0;17336;6.8;226;2366;0
11;0;6;6;10;1;1;0;0;17173;7.2;232;386;18;1;6;6;8;0;0;0;0;16787;7.2;202;-386;0
15;0;1;6;1;0;0;0;0;13409;6.6;203;-3559;12;1;6;1;4;2;1;1;0;16968;7.0;236;3559;0
17;1;8;8;8;1;0;1;0;17022;7.0;237;-900;16;0;8;8;12;1;1;0;0;17922;7.0;203;900;1
16;0;4;3;5;1;0;1;0;15804;7.2;228;606;11;1;3;4;5;1;1;0;0;15198;6.8;210;-606;0
18;1;8;3;9;1;1;0;0;17073;6.8;195;2939;15;0;3;8;3;0;0;0;0;14134;6.6;197;-2939;0
14;0;7;6;7;1;1;0;0;16553;7.2;205;1216;11;1;6;7;7;0;0;0;0;15337;6.6;173;-1216;1
16;1;9;3;10;1;1;0;0;17679;7.4;237;2488;16;0;3;9;5;0;0;0;0;15191;7.0;222;-2488;0
17;0;4;13;7;1;1;0;0;14007;6.2;197;-6259;14;1;13;4;14;0;0;0;0;20266;7.2;247;6259;0
15;0;2;9;3;1;1;0;0;13986;6.4;189;-3246;43;1;9;2;10;0;0;0;0;17232;7.0;209;3246;0
39;1;7;5;8;0;0;0;0;16481;7.0;190;572;18;0;5;7;7;1;1;0;0;15909;7.0;224;-572;0
19;0;10;5;12;1;1;0;0;17834;7.2;208;1260;15;1;5;10;4;0;0;0;0;16574;7.0;226;-1260;1
17;1;8;7;8;1;1;0;0;17200;6.6;226;528;13;0;7;8;7;0;0;0;0;16672;7.2;199;-528;1
14;1;9;9;13;2;1;1;0;17125;6.8;191;-206;17;0;9;9;7;0;0;0;0;17331;6.6;204;206;1
77;0;7;7;9;1;1;0;0;16937;7.0;214;375;17;1;7;7;7;0;0;0;0;16562;7.0;194;-375;1
14;1;4;4;4;2;1;1;0;15802;7.0;237;306;17;0;4;4;5;0;0;0;0;15496;7.0;209;-306;1
47;0;12;2;18;0;0;0;0;19336;7.4;221;4680;14;1;2;12;2;0;0;0;0;14656;6.8;214;-4680;1
19;1;8;3;11;1;1;0;1;18524;7.0;241;2702;18;0;3;8;5;0;0;0;0;15822;6.8;228;-2702;1
38;1;4;7;5;0;0;0;0;15346;6.6;212;-1938;16;0;7;4;7;1;1;0;0;17284;7.0;225;1938;0
68;1;8;6;10;1;1;0;0;16912;6.8;205;1051;17;0;6;8;8;0;0;0;0;15861;6.6;212;-1051;1
19;0;2;4;2;0;0;0;0;14843;7.0;236;-620;22;1;4;2;5;0;0;0;0;15463;7.0;236;620;1
48;1;7;5;10;0;0;0;0;17037;7.0;237;987;15;0;5;7;5;2;1;1;0;16050;7.0;219;-987;0
15;0;9;11;4;0;0;0;0;17525;7.0;202;-437;29;1;11;9;12;1;1;0;0;17962;6.8;190;437;1
17;0;1;5;1;1;0;1;0;14102;6.8;211;-2031;16;1;5;1;6;0;0;0;0;16133;7.0;221;2031;0
15;0;6;10;7;0;0;0;0;15530;7.0;222;-1932;17;1;10;6;6;1;1;0;0;17462;7.4;232;1932;0
37;1;4;8;5;0;0;0;0;15168;6.8;201;-2626;11;0;8;4;7;0;0;0;0;17794;7.2;254;2626;0
17;0;3;5;1;1;1;0;0;14900;6.8;211;-2631;16;1;5;3;11;0;0;0;0;17531;7.4;221;2631;1
15;1;8;5;5;2;1;1;0;17639;7.2;228;1899;14;0;5;8;9;0;0;0;0;15740;6.8;208;-1899;1
12;1;3;7;3;1;1;0;0;14958;6.6;239;-2607;19;0;7;3;8;0;0;0;0;17565;7.0;253;2607;1
22;0;2;2;1;1;1;0;0;14569;6.6;227;-676;13;1;2;2;3;0;0;0;0;15245;6.8;236;676;0
42;1;7;3;5;2;1;1;0;16820;7.2;222;1968;15;0;3;7;4;0;0;0;0;14852;6.8;205;-1968;0
13;0;4;11;0;0;0;0;0;14891;6.8;218;-4035;18;1;11;4;11;1;1;0;0;18926;7.4;246;4035;0
18;0;5;9;7;0;0;0;0;15089;6.4;182;-2349;17;1;9;5;7;1;1;0;0;17438;7.0;201;2349;0
15;0;1;6;1;0;0;0;0;13427;6.8;211;-3175;16;1;6;1;5;1;1;0;0;16602;7.0;217;3175;0
38;1;8;3;6;2;1;1;0;17848;7.4;253;2450;12;0;3;8;3;0;0;0;0;15398;7.0;227;-2450;1
19;1;12;6;16;2;1;1;0;18021;7.2;202;1373;16;0;6;12;10;0;0;0;0;16648;6.4;200;-1373;1
14;1;4;4;5;2;1;1;0;16370;7.0;257;1504;8;0;4;4;6;0;0;0;0;14866;6.8;191;-1504;1
15;1;8;6;11;1;1;0;0;16091;6.8;200;-765;35;0;6;8;11;0;0;0;0;16856;7.0;185;765;1
14;0;5;10;5;0;0;0;0;15129;6.4;176;-2921;14;1;10;5;12;0;0;0;0;18050;7.0;203;2921;0
14;1;7;3;9;0;0;0;0;16817;6.8;228;2283;15;0;3;7;6;1;1;0;0;14534;6.8;202;-2283;1
19;1;8;6;7;1;0;1;1;18203;6.8;248;2297;16;0;6;8;6;1;1;0;0;15906;6.8;193;-2297;1
12;0;10;9;10;0;0;0;0;17706;6.8;212;578;11;1;9;10;6;0;0;0;0;17128;7.0;204;-578;1
13;0;10;4;6;1;1;0;0;16668;7.0;192;1794;22;1;4;10;3;0;0;0;0;14874;6.4;203;-1794;1
16;1;5;6;10;0;0;0;0;15862;6.6;229;-971;19;0;6;5;6;1;0;1;0;16833;6.8;195;971;0
11;1;9;7;10;0;0;0;0;17479;6.8;209;1269;15;0;7;9;8;1;1;0;0;16210;6.8;207;-1269;1
25;1;9;5;6;1;0;1;0;16782;7.0;218;-34;18;0;5;9;3;1;1;0;0;16816;7.0;234;34;0
32;0;8;8;7;1;1;0;0;17942;7.2;213;1171;15;1;8;8;12;0;0;0;0;16771;7.0;189;-1171;0
10;0;10;15;8;0;0;0;0;17418;7.0;202;-2298;14;1;15;10;10;1;1;0;0;19716;7.2;171;2298;0
18;1;8;10;7;0;0;0;0;16180;6.6;185;-2807;16;0;10;8;17;0;0;0;0;18987;7.4;236;2807;0
19;1;2;4;2;0;0;0;0;14124;6.4;229;-1155;18;0;4;2;7;0;0;0;0;15279;6.6;215;1155;1
14;0;8;11;10;0;0;0;0;18452;7.0;241;-69;15;1;11;8;10;2;1;1;0;18521;7.0;180;69;0
15;1;6;4;8;1;1;0;0;17142;7.2;227;576;15;0;4;6;7;1;0;1;0;16566;7.4;222;-576;0
18;1;7;10;9;1;0;1;0;16143;6.8;181;-1694;14;0;10;7;16;1;1;0;0;17837;6.8;200;1694;0
12;0;4;9;4;0;0;0;0;15944;7.0;201;-2600;12;1;9;4;13;1;1;0;0;18544;7.2;251;2600;0
10;0;1;6;0;1;0;1;0;14059;6.8;213;-2160;16;1;6;1;10;1;1;0;0;16219;6.8;204;2160;0
22;1;11;7;14;1;1;0;1;19465;7.0;214;4013;14;0;7;11;8;0;0;0;0;15452;6.4;182;-4013;1
14;1;8;6;14;1;1;0;0;17151;7.0;227;1338;17;0;6;8;5;0;0;0;0;15813;7.0;204;-1338;0
20;0;14;3;16;1;0;1;0;19483;7.2;227;5019;16;1;3;14;1;0;0;0;0;14464;6.4;203;-5019;1
13;0;8;6;9;0;0;0;0;15716;6.4;190;258;17;1;6;8;8;1;1;0;0;15458;6.2;183;-258;0
17;0;3;8;3;0;0;0;0;15015;6.8;216;-2327;75;1;8;3;8;1;0;1;0;17342;7.2;230;2327;0
15;0;9;4;7;0;0;0;0;16847;7.0;211;1843;17;1;4;9;4;0;0;0;0;15004;6.2;194;-1843;0
18;1;3;3;3;0;0;0;0;14907;6.6;205;-1021;17;0;3;3;5;1;1;0;0;15928;7.2;238;1021;0
20;1;5;6;6;0;0;0;0;15768;6.8;200;-450;20;0;6;5;5;1;1;0;0;16218;7.4;225;450;0
157;1;10;10;10;1;1;0;0;16722;6.8;163;-790;17;0;10;10;8;1;0;1;0;17512;7.0;207;790;0
12;0;3;5;2;1;0;1;0;15385;7.0;227;-989;15;1;5;3;3;1;1;0;0;16374;7.4;224;989;0
118;1;6;8;8;0;0;0;0;16102;6.6;200;-1412;20;0;8;6;9;0;0;0;0;17514;6.8;227;1412;0
14;0;7;2;6;0;0;0;0;16977;7.2;209;1926;14;1;2;7;3;1;1;0;0;15051;6.4;235;-1926;1
11;1;8;8;12;0;0;0;0;16033;6.8;188;-3022;14;0;8;8;6;1;0;1;1;19055;7.2;221;3022;0
42;0;4;6;2;1;1;0;0;15272;7.0;205;-716;145;1;6;4;5;0;0;0;0;15988;6.8;207;716;1
10;0;10;4;13;0;0;0;0;18959;7.0;220;3522;16;1;4;10;5;1;1;0;0;15437;6.6;206;-3522;0
15;1;5;4;9;0;0;0;0;15633;6.8;222;148;17;0;4;5;4;0;0;0;0;15485;7.0;210;-148;0
13;0;1;7;2;0;0;0;0;14490;7.0;222;-2987;14;1;7;1;10;1;1;0;0;17477;7.4;235;2987;0
17;1;6;5;9;0;0;0;0;17812;7.2;263;2303;16;0;5;6;9;1;1;0;0;15509;6.6;191;-2303;1
17;0;3;3;3;0;0;0;0;15603;6.8;239;288;21;1;3;3;2;0;0;0;0;15315;7.0;232;-288;0
16;1;4;4;8;1;1;0;0;16667;7.2;239;1692;15;0;4;4;3;1;0;1;0;14975;6.8;209;-1692;1
40;0;5;11;8;0;0;0;0;16177;7.0;224;-1546;15;1;11;5;12;1;1;0;0;17723;7.4;183;1546;0
61;0;8;10;8;0;0;0;0;16780;6.8;209;-1226;18;1;10;8;12;1;1;0;0;18006;6.8;225;1226;0
13;1;7;12;9;0;0;0;0;15938;6.2;194;-1985;40;0;12;7;13;1;1;0;0;17923;7.2;187;1985;0
18;1;7;10;9;0;0;0;0;16154;6.6;199;-2005;18;0;10;7;10;0;0;0;0;18159;6.8;229;2005;1
16;0;4;6;2;2;1;1;0;14975;7.0;201;-1530;40;1;6;4;8;0;0;0;0;16505;7.2;220;1530;0
17;1;3;12;2;1;0;1;0;14683;6.6;215;-4600;18;0;12;3;11;0;0;0;0;19283;7.4;209;4600;0
16;0;6;4;6;1;1;0;0;15836;6.8;216;75;14;1;4;6;1;0;0;0;0;15761;6.8;254;-75;1
89;1;8;5;7;0;0;0;0;16463;6.8;207;-185;14;0;5;8;3;2;1;1;0;16648;7.0;228;185;1
24;1;4;7;4;1;1;0;0;15712;6.8;213;-418;19;0;7;4;11;0;0;0;0;16130;6.8;166;418;1
16;1;9;2;9;1;0;1;0;17665;7.4;232;3642;81;0;2;9;1;1;1;0;0;14023;7.0;199;-3642;1
17;1;13;5;21;1;1;0;0;19680;7.2;204;5397;17;0;5;13;5;0;0;0;0;14283;6.4;175;-5397;1
17;1;5;3;3;0;0;0;0;16400;7.4;255;2247;41;0;3;5;1;1;1;0;0;14153;7.0;202;-2247;1
13;0;3;7;3;1;1;0;0;14659;6.2;193;-944;13;1;7;3;6;0;0;0;0;15603;6.8;213;944;1
14;0;9;10;14;0;0;0;0;18742;7.0;232;46;13;1;10;9;16;0;0;0;0;18696;7.0;236;-46;0
14;0;6;4;5;0;0;0;0;16637;7.0;245;1530;25;1;4;6;5;1;1;0;0;15107;6.6;216;-1530;1
15;1;9;2;5;1;1;0;0;18079;7.2;272;3854;15;0;2;9;1;0;0;0;0;14225;6.8;230;-3854;1
18;1;5;7;6;1;0;1;0;16407;6.8;217;-450;19;0;7;5;7;1;1;0;0;16857;7.0;223;450;1
50;0;6;8;9;0;0;0;0;16145;6.8;215;-1962;16;1;8;6;12;0;0;0;0;18107;7.0;223;1962;0
70;1;11;5;14;1;0;1;1;19557;6.8;193;4238;82;0;5;11;4;1;1;0;0;15319;6.8;206;-4238;1
41;0;6;3;5;0;0;0;0;16495;7.2;232;1037;33;1;3;6;2;0;0;0;0;15458;6.6;238;-1037;1
15;0;11;9;10;1;1;0;0;17480;6.6;203;-366;17;1;9;11;10;0;0;0;0;17846;6.6;217;366;0
15;0;2;9;4;0;0;0;0;15074;6.8;225;-1673;13;1;9;2;10;1;1;0;0;16747;7.0;215;1673;1
38;1;4;14;2;0;0;0;0;14963;6.2;170;-6047;19;0;14;4;20;2;1;1;1;21010;7.0;203;6047;0
14;1;6;8;7;1;1;0;0;16058;7.0;217;-677;59;0;8;6;6;1;0;1;0;16735;7.2;214;677;1
12;1;2;6;1;0;0;0;0;14824;7.0;214;-2465;14;0;6;2;6;1;0;1;0;17289;7.2;243;2465;0
39;1;7;6;9;1;1;0;0;17079;7.0;212;-365;17;0;6;7;10;0;0;0;0;17444;6.8;238;365;1
19;1;14;4;11;1;1;0;0;20351;7.4;225;5057;23;0;4;14;3;0;0;0;0;15294;6.6;197;-5057;1
19;1;12;5;11;1;0;1;0;18732;7.2;222;2292;14;0;5;12;8;0;0;0;0;16440;7.0;213;-2292;1
14;1;10;4;12;1;1;0;0;19017;7.2;240;5117;15;0;4;10;4;0;0;0;0;13900;6.4;193;-5117;1
22;1;6;6;7;0;0;0;0;17078;7.0;224;-304;85;0;6;6;6;1;1;0;0;17382;7.0;240;304;1
12;0;2;3;2;0;0;0;0;15351;7.0;245;390;35;1;3;2;1;2;1;1;0;14961;7.2;235;-390;0
15;0;3;3;2;1;0;1;0;15885;7.0;243;-257;16;1;3;3;6;0;0;0;0;16142;7.2;232;257;0
18;1;10;4;11;0;0;0;0;18851;7.4;252;3737;14;0;4;10;4;0;0;0;0;15114;7.0;203;-3737;1
16;1;4;3;5;0;0;0;0;16425;7.0;227;2167;16;0;3;4;4;1;1;0;0;14258;6.8;208;-2167;1
53;0;5;10;4;0;0;0;0;15649;7.0;199;-2870;15;1;10;5;14;1;1;0;0;18519;7.2;229;2870;0
37;1;4;6;3;0;0;0;0;14659;6.6;192;-1962;16;0;6;4;6;0;0;0;0;16621;7.0;244;1962;1
21;0;5;7;7;1;1;0;0;15983;7.2;229;-704;18;1;7;5;10;0;0;0;0;16687;7.2;205;704;0
41;1;4;4;3;1;0;1;0;15868;6.8;222;946;19;0;4;4;4;1;1;0;0;14922;6.8;213;-946;1
10;0;9;8;8;1;1;0;0;16732;6.8;208;-496;14;1;8;9;9;0;0;0;0;17228;7.0;186;496;0
18;1;4;16;5;0;0;0;0;14366;6.0;171;-5395;51;0;16;4;18;2;1;1;0;19761;7.4;217;5395;0
15;0;6;6;5;0;0;0;0;16037;7.2;207;59;14;1;6;6;7;1;1;0;0;15978;7.0;229;-59;1
17;0;9;6;9;0;0;0;0;17643;6.8;218;1550;36;1;6;9;8;2;1;1;0;16093;6.6;183;-1550;1
42;0;1;6;3;1;1;0;0;14261;7.0;198;-2160;67;1;6;1;11;0;0;0;0;16421;6.8;207;2160;0
38;0;4;11;3;0;0;0;0;15939;6.8;253;-1874;77;1;11;4;7;1;0;1;0;17813;7.0;221;1874;0
20;0;3;6;3;0;0;0;0;15487;7.0;238;-1854;13;1;6;3;6;2;1;1;0;17341;7.2;232;1854;0
28;0;8;8;8;1;1;0;0;16601;6.2;196;103;81;1;8;8;6;0;0;0;0;16498;6.4;194;-103;0
16;1;4;3;3;1;0;1;2;17048;6.6;206;2575;14;0;3;4;4;1;1;0;0;14473;6.8;214;-2575;1
19;0;7;5;12;2;1;1;0;18328;7.0;223;3048;17;1;5;7;5;0;0;0;0;15280;6.6;195;-3048;1
17;1;7;11;7;0;0;0;0;17375;6.8;222;-2049;16;0;11;7;10;2;1;1;0;19424;7.4;236;2049;0
15;0;7;4;9;0;0;0;0;16556;6.6;215;2139;12;1;4;7;4;1;1;0;0;14417;6.4;176;-2139;1
16;1;15;2;17;1;1;0;1;21883;7.8;252;7980;12;0;2;15;0;0;0;0;0;13903;6.4;193;-7980;1
14;1;9;7;11;0;0;0;0;17382;7.2;220;1103;41;0;7;9;10;0;0;0;0;16279;7.2;209;-1103;0
24;0;13;3;15;2;1;1;0;20795;7.2;249;6547;42;1;3;13;1;0;0;0;0;14248;6.6;179;-6547;1
40;0;4;9;3;0;0;0;0;15469;6.6;234;-2472;18;1;9;4;8;2;1;1;0;17941;6.8;227;2472;0
126;1;9;6;10;1;1;0;0;17951;7.2;228;1464;16;0;6;9;7;1;0;1;0;16487;6.8;233;-1464;1
18;0;6;15;6;0;0;0;0;15205;6.4;166;-4683;33;1;15;6;15;1;1;0;0;19888;7.2;220;4683;0
20;1;9;0;9;1;1;0;0;17835;7.2;231;4277;80;0;0;9;0;1;0;1;0;13558;6.2;207;-4277;1
15;1;7;4;8;0;0;0;0;17329;7.4;224;1870;18;0;4;7;3;1;1;0;0;15459;6.8;243;-1870;1
21;1;3;2;3;2;1;1;0;14992;6.8;217;499;16;0;2;3;3;0;0;0;0;14493;7.0;230;-499;1
19;1;8;5;7;0;0;0;0;17033;7.0;232;832;13;0;5;8;8;2;1;1;0;16201;6.8;228;-832;1
24;0;9;5;4;1;0;1;0;17535;7.2;236;1782;13;1;5;9;6;1;1;0;0;15753;6.8;207;-1782;0
34;1;9;11;10;0;0;0;0;17645;7.0;201;-177;16;0;11;9;11;1;1;0;0;17822;7.4;206;177;0
77;0;7;15;6;0;0;0;0;16523;7.0;219;-2692;15;1;15;7;12;1;1;0;0;19215;7.6;176;2692;0
